No,card,credit1,credit2,work,age,sex,90days,14days,CP
8116,B,500000,300000,6,23,1,2640,80280,1
8117,B,500000,500000,2,25,0,0,3555,1
8118,B,800000,800000,2,41,1,48330,53055,1
8119,B,800000,800000,2,67,1,653936,594,1
8120,R,200000,200000,1,48,1,19522,18326,1
8121,B,1300000,1300000,2,52,1,47510,180000,1
8122,B,800000,800000,2,29,1,3933,1080,1
8123,A,1300000,1300000,2,59,1,109960,1036,1
8124,B,700000,200000,6,23,1,0,17300,1
8125,B,1200000,1200000,2,26,1,10200,37908,1
8126,B,1000000,300000,7,40,1,33671,16024,1
8127,B,1000000,1000000,2,27,0,377178,24840,1
8128,B,600000,300000,6,22,1,21791,16011,1
8129,B,1300000,1300000,2,51,1,261562,34155,1
8130,B,1000000,1000000,3,60,1,0,44145,1
8131,B,1000000,1000000,2,26,1,0,23850,1
8132,B,1100000,300000,6,25,1,4703,27324,1
8133,B,1300000,1300000,5,54,1,149086,28566,1
8134,B,700000,700000,3,26,0,,9990,1
8135,B,800000,800000,2,58,1,0,59625,1
8136,B,1300000,1300000,2,25,1,44302,27622,1
8137,B,600000,300000,6,23,1,,43752,1
8138,B,400000,400000,2,25,0,,14940,1
8139,B,700000,200000,6,22,0,70963,6035,1
8140,B,1000000,1000000,2,25,1,17243,2982,1
8141,B,1100000,600000,13,62,1,0,26784,1
8142,B,600000,500000,2,51,1,27909,3414,1
8143,B,700000,700000,2,24,1,23701,28674,1
8144,B,1000000,1000000,2,32,0,0,83844,1
8145,B,1300000,1300000,2,50,1,111548,43264,1
8146,B,600000,500000,2,24,1,24389,9604,1
8147,B,700000,200000,7,64,1,101258,66420,1
8148,B,500000,500000,2,23,0,33982,18630,1
8149,A,1100000,300000,6,22,1,130533,11880,1
8150,B,1000000,1000000,3,61,0,26079,20016,1
8151,B,1000000,1000000,2,27,1,2616,15092,1
8152,B,1100000,1100000,2,29,1,25542,12564,1
8153,B,1100000,300000,2,54,1,0,28107,1
8154,B,800000,800000,3,24,1,0,9445,1
8155,B,400000,400000,2,24,0,57857,14100,1
8156,B,800000,800000,2,26,1,76238,27591,1
8157,B,900000,300000,7,54,1,0,0,1
8158,B,500000,300000,6,21,1,0,5667,1
8159,B,1000000,1000000,2,26,0,16308,2356,1
8160,B,500000,500000,2,52,1,31308,2772,1
8161,B,800000,800000,2,45,0,0,50094,1
8162,B,400000,300000,7,30,1,13471,14521,1
8163,B,1000000,1000000,2,24,1,35686,5257,1
8164,B,500000,300000,6,20,0,246935,16109,1
8165,B,500000,500000,2,23,1,0,17191,1
8166,B,1200000,1200000,2,34,0,7902,64047,1
8167,A,1200000,1200000,2,25,1,34376,79386,1
8168,B,700000,700000,2,34,0,33241,16940,1
8169,B,700000,700000,2,25,1,29260,29256,1
8170,B,800000,800000,2,32,1,0,46323,1
8171,B,200000,200000,2,26,1,26523,213921,1
8172,A,700000,700000,2,26,1,265762,39482,1
8173,B,700000,700000,2,53,1,0,60552,1
8174,B,1100000,1100000,1,54,1,133519,53343,1
8175,A,800000,800000,2,32,1,398088,54945,1
8176,B,600000,600000,2,29,1,81480,67914,1
8177,R,800000,800000,8,72,0,75941,1917,0
8178,A,800000,800000,4,54,1,2993,12904,0
8179,A,800000,500000,8,67,1,2398,103063,0
8180,B,700000,700000,4,62,1,470470,7980,0
8181,A,800000,800000,7,48,1,9424,14754,0
8182,A,1000000,1000000,2,50,1,500949,69160,0
8183,A,800000,800000,5,55,1,53803,190000,0
8184,A,700000,700000,4,47,1,3605,62583,0
8185,R,1200000,1200000,2,60,0,263140,16507,0
8186,A,1200000,1200000,4,48,1,441739,38247,0
8187,B,600000,300000,7,49,1,17803,38665,0
8188,B,700000,700000,2,55,1,93958,12825,0
8189,R,1300000,300000,13,57,1,16889,44172,0
8190,R,1300000,1300000,4,66,1,14487,39092,0
8191,B,1200000,1200000,2,47,1,15025,29213,0
8192,R,800000,800000,12,46,1,251173,25118,0
8193,A,800000,800000,3,41,1,18175,190000,0
8194,R,800000,800000,8,74,1,11433,12081,0
8195,A,800000,300000,7,45,1,6000,11077,0
8196,A,1200000,1200000,2,44,1,352440,8360,0
8197,B,800000,300000,7,54,1,72795,9348,0
8198,A,500000,300000,7,54,1,0,6270,0
8199,A,1300000,1200000,2,64,1,118400,22188,0
8200,B,1300000,1300000,1,72,1,132712,36889,0
8201,A,800000,800000,2,55,1,148622,83600,0
8202,R,800000,800000,10,61,0,8702,10496,0
8203,A,1000000,1000000,2,58,0,25133,12834,0
8204,A,800000,800000,2,52,1,127062,66206,0
8205,B,1200000,300000,4,77,1,91888,21051,0
8206,B,1100000,1100000,8,86,0,124949,41402,0
8207,B,800000,800000,2,53,0,4209,28396,0
8208,A,1000000,1000000,2,43,1,112765,7515,0
8209,B,1100000,1100000,2,44,1,88541,51530,0
8210,A,700000,700000,4,43,1,0,95268,0
8211,A,1200000,300000,7,51,1,68757,3159,0
8212,R,800000,800000,2,53,1,8417,16245,0
8213,A,1000000,1000000,10,53,1,0,33725,0
8214,B,700000,700000,4,53,1,22411,13538,0
8215,A,1300000,300000,4,58,1,86856,32543,0
8216,R,500000,500000,2,43,1,3077,33440,0
8217,B,1000000,1000000,5,77,1,57058,52902,0
8218,R,800000,800000,2,45,0,29175,104556,0
8219,A,1100000,1100000,4,42,1,307863,38515,0
8220,R,600000,600000,2,40,1,8495,33896,0
8221,A,700000,500000,8,80,0,10000,2556,0
8222,B,1300000,1300000,4,70,1,129491,27800,0
8223,A,700000,200000,8,80,1,10127,38295,0
8224,B,800000,300000,8,74,1,9831,25517,0
8225,A,1200000,1200000,4,62,1,12254,2804,0
8226,R,800000,300000,7,69,1,25439,6232,0
8227,A,500000,300000,8,72,1,27538,2458,0
8228,B,1200000,1200000,2,43,1,258956,13043,0
8229,B,700000,300000,4,88,1,,17106,0
8230,A,800000,700000,7,50,1,127524,207532,0
8231,A,1300000,1300000,10,51,1,13489,15962,0
8232,R,900000,600000,2,70,1,3877,25787,0
8233,A,900000,400000,8,67,1,0,30237,0
8234,B,1100000,700000,2,24,1,209198,0,0
8235,B,800000,800000,2,61,1,18428,314,0
8236,A,1000000,1000000,2,39,1,105423,15609,0
8237,R,800000,200000,2,48,1,21695,18905,0
8238,B,800000,800000,2,42,0,423727,9500,0
8239,R,800000,300000,5,72,1,,16198,0
8240,A,1100000,300000,4,40,1,55443,5736,0
8241,R,800000,800000,2,37,1,43250,87289,0
8242,A,700000,700000,12,69,1,33556,14897,0
8243,A,600000,600000,8,79,1,34501,8157,0
8244,R,800000,800000,1,50,0,10643,9071,0
8245,A,1100000,1100000,2,41,1,67285,0,0
8246,A,800000,800000,2,47,1,20001,8641,0
8247,B,700000,700000,8,90,1,2501,4632,0
8248,A,1300000,1300000,2,49,1,113222,20331,0
8249,B,1200000,1200000,2,43,0,135149,65907,0
8250,R,800000,800000,3,47,0,5824,90965,0
8251,A,800000,800000,2,40,1,166386,4054,0
8252,A,800000,800000,2,66,1,0,0,0
8253,A,600000,600000,8,84,1,15202,2180,0
8254,A,1100000,1100000,2,65,1,349883,26044,0
8255,A,1300000,300000,7,62,1,5586,84347,0
8256,R,800000,800000,2,52,1,22507,24056,0
8257,A,800000,800000,1,44,0,79525,118085,0
8258,B,800000,300000,4,72,1,25223,1321,0
8259,R,800000,500000,2,35,1,10916,47543,0
8260,B,700000,700000,2,39,1,143225,76856,0
8261,A,800000,800000,3,54,1,0,182818,0
8262,R,1300000,1300000,10,59,0,137319,83653,0
8263,A,800000,800000,1,62,0,30358,100111,0
8264,B,800000,800000,1,43,0,3264,122265,0
8265,B,1000000,1000000,2,42,1,63358,12730,0
8266,B,1200000,1200000,2,43,1,59701,31398,0
8267,A,800000,800000,2,34,0,33280,38105,0
8268,B,800000,800000,3,42,0,8798,59831,0
8269,R,1200000,300000,7,55,1,214568,42365,0
8270,A,800000,300000,4,64,1,,59090,0
8271,A,1300000,1300000,4,51,1,33465,26458,0
8272,R,1100000,300000,4,70,1,50905,76947,0
8273,B,700000,700000,10,32,1,5316,34637,0
8274,B,800000,300000,7,62,1,2918,1937,0
8275,R,1100000,300000,13,45,1,45480,5231,0
8276,A,1100000,1100000,2,48,1,362947,69388,0
8277,A,1200000,1200000,2,43,1,80706,20425,0
8278,A,800000,800000,4,43,1,48235,36679,0
8279,B,700000,300000,4,73,1,0,21423,0
8280,A,800000,800000,2,31,1,24843,27721,0
8281,R,1200000,1200000,1,52,0,220344,0,0
8282,A,800000,800000,3,62,1,2432,138192,0
8283,A,400000,300000,8,78,1,7387,941,0
8284,A,700000,700000,2,34,1,328,23200,0
8285,B,800000,800000,2,58,0,6368,17243,0
8286,B,1300000,1300000,2,33,0,200674,85824,0
8287,A,800000,800000,2,44,1,7695,60052,0
8288,A,800000,500000,2,28,1,2717,59275,0
8289,R,1300000,1300000,2,35,0,8047,23273,0
8290,R,800000,0,7,37,1,28076,101413,0
8291,A,600000,600000,1,41,1,78323,200003,0
8292,R,1200000,300000,5,42,1,178605,100320,0
8293,R,1200000,300000,5,42,1,,100320,0
8294,A,800000,800000,2,58,1,3078,32918,0
8295,B,800000,300000,4,70,1,18508,4882,0
8296,A,800000,300000,7,54,1,7942,190000,0
8297,R,700000,700000,2,30,1,,11495,0
8298,A,800000,800000,3,35,1,31107,28536,0
8299,R,800000,800000,8,73,1,29791,3558,0
8300,A,500000,300000,11,30,1,2470,12797,0
8301,R,1300000,1300000,2,54,1,235562,27275,0
8302,A,800000,800000,2,39,1,6277,18644,0
8303,B,800000,800000,4,70,1,35883,92749,0
8304,R,800000,800000,3,59,1,35889,1672,0
8305,B,800000,800000,2,37,0,44757,14374,0
8306,A,1300000,800000,2,32,1,35373,20483,0
8307,A,800000,800000,2,51,1,140839,57469,0
8308,B,500000,500000,2,45,0,0,15932,0
8309,B,500000,500000,2,28,1,14150,6631,0
8310,A,700000,700000,2,40,0,940,55699,0
8311,A,800000,800000,3,57,1,,63536,0
8312,R,1200000,300000,2,25,1,54450,32965,0
8313,R,700000,700000,2,38,1,109030,2451,0
8314,R,1000000,1000000,7,64,1,0,22050,0
8315,R,1300000,1300000,3,54,1,49775,134858,0
8316,R,800000,800000,2,31,1,,2258,0
8317,B,1300000,1300000,2,56,1,92235,44042,0
8318,A,500000,500000,2,27,0,76081,6046,0
8319,R,700000,700000,2,26,1,22820,35055,0
8320,R,400000,400000,5,44,1,32941,47169,0
8321,A,1200000,1200000,2,23,1,488871,8910,0
8322,R,800000,800000,3,30,1,44367,50958,0
8323,B,700000,700000,3,34,1,8376,47595,0
8324,R,500000,500000,2,23,1,51596,7524,0
8325,A,800000,800000,2,31,1,111926,181830,0
8326,A,1200000,1200000,2,33,1,193268,96140,0
8327,B,800000,800000,2,37,1,800,64363,0
8328,A,700000,700000,3,40,1,22572,28215,0
8329,B,800000,800000,7,42,1,48040,52250,0
8330,R,800000,800000,2,36,1,30302,142411,0
8331,A,800000,800000,2,35,0,87258,21233,0
8332,A,600000,600000,2,31,1,38594,56430,0
8333,A,1200000,1200000,7,59,1,274216,49742,0
8334,A,700000,700000,2,28,0,0,47025,0
8335,R,1100000,1100000,2,32,1,13771,8930,0
8336,B,1300000,1300000,3,28,1,188192,56062,0
8337,R,700000,700000,2,28,1,9405,28738,0
8338,A,1100000,1100000,1,61,0,67351,62416,0
8339,R,700000,500000,2,28,1,8392,10670,0
8340,A,800000,800000,2,30,1,,8360,0
8341,A,500000,300000,12,50,1,9507,13167,0
8342,R,700000,700000,2,33,1,18499,10984,0
8343,B,800000,800000,2,28,0,130693,12009,0
8344,A,1100000,600000,5,54,1,126430,70015,0
8345,A,600000,600000,2,29,1,,57998,0
8346,A,1300000,1300000,2,31,1,230094,2166,0
8347,A,300000,300000,2,30,1,193065,21622,0
8348,A,1200000,1200000,2,38,1,18288,21713,0
8349,A,1100000,1100000,2,30,1,,33231,0
8350,B,1100000,1100000,2,25,1,17364,51907,0
8351,A,1200000,1200000,2,32,1,21977,2376,0
8352,A,800000,800000,2,31,0,27264,19855,0
8353,A,800000,800000,2,33,1,,18867,0
8354,B,800000,800000,2,28,1,15922,47933,0
8355,R,1000000,1000000,2,28,1,15678,22515,0
8356,R,800000,800000,4,64,1,8656,9405,0
8357,A,1200000,1200000,2,56,1,239474,17313,0
8358,A,800000,800000,3,58,1,0,29612,0
8359,A,1300000,1300000,2,58,0,328474,11590,0
8360,A,1100000,300000,2,33,1,13003,10921,0
8361,A,700000,700000,8,87,1,16286,1992,0
8362,A,1200000,1200000,2,35,1,58682,36908,0
8363,A,200000,200000,6,21,1,,25265,0
8364,B,600000,600000,2,38,1,1891,12839,0
8365,R,600000,600000,3,34,1,31177,1891,0
8366,A,700000,700000,2,64,0,2143,2592,0
8367,A,900000,300000,8,81,0,41340,5221,0
8368,R,800000,800000,2,38,0,,11452,0
8369,R,600000,600000,2,30,1,16122,26255,0
8370,R,200000,200000,2,37,1,,14839,0
8371,R,1300000,300000,7,39,1,130202,6984,0
8372,A,400000,300000,7,29,1,34440,12540,0
8373,B,700000,300000,7,63,1,10828,5127,0
8374,A,800000,800000,2,30,1,37040,38171,0
8375,A,1100000,300000,4,64,1,73650,4654,0
8376,B,1500000,1500000,2,53,1,1052129,4978,0
8377,R,1300000,800000,2,51,1,50526,0,0
8378,B,1300000,1300000,2,26,1,20390,56421,0
8379,R,1100000,1100000,2,25,1,50455,24407,0
8380,B,1200000,900000,2,25,1,450035,84979,0
8381,A,1100000,300000,2,25,1,296515,1302,0
8382,B,1300000,300000,2,53,1,155155,102972,0
8383,R,1300000,1300000,2,48,1,70833,16616,0
8384,B,700000,700000,2,25,1,0,7219,0
8385,B,800000,800000,2,29,0,0,9056,0
8386,A,800000,800000,2,29,1,38292,0,0
8387,R,1200000,1200000,3,33,1,2090,12841,0
8388,B,700000,700000,2,24,1,50704,26829,0
8389,A,800000,300000,2,36,1,19664,55006,0
8390,R,800000,500000,2,31,1,164068,44717,0
8391,B,200000,200000,6,23,1,44085,6375,0
8392,R,500000,500000,2,26,0,3021,20900,0
8393,A,200000,200000,6,20,0,18427,7912,0
8394,A,200000,200000,6,20,1,25014,10375,0
8395,R,400000,300000,6,21,1,3000,12350,0
8396,R,800000,800000,2,27,1,8939,20691,0
8397,R,700000,200000,6,19,1,81822,24083,0
8398,A,800000,800000,2,49,1,170162,190000,0
8399,B,600000,600000,5,25,1,16016,37331,0
8400,B,700000,700000,2,24,1,7700,13272,0
8401,A,800000,800000,5,42,1,,31085,0
8402,R,700000,300000,7,50,1,19510,9405,0
8403,A,500000,500000,2,23,1,72155,17765,0
8404,A,800000,300000,6,23,1,61809,22415,0
8405,A,600000,600000,1,54,0,62033,32186,0
8406,A,600000,300000,7,49,1,117338,14754,0
8407,A,500000,500000,2,26,0,,26125,0
8408,A,1000000,300000,6,21,1,24279,31498,0
8409,A,200000,200000,5,26,1,7710,21685,0
8410,A,800000,800000,2,51,1,105,49505,0
8411,A,1100000,800000,2,28,1,37725,60401,0
8412,B,800000,800000,2,29,1,,83705,0
8413,R,800000,800000,2,42,1,90516,190000,0
8414,B,1300000,1300000,2,46,0,51595,36575,0
8415,A,1000000,1000000,3,46,1,23504,672,0
8416,R,800000,300000,2,49,1,116470,190000,0
8417,A,700000,700000,2,27,1,7266,44441,0
8418,A,700000,200000,6,20,1,204335,9217,0
8419,B,400000,400000,2,28,1,24292,3715,0
8420,B,800000,300000,4,53,1,,87049,0
8421,A,1300000,1300000,2,45,0,58311,18810,0
8422,R,500000,300000,6,22,1,63169,20900,0
8423,A,1000000,1000000,2,48,1,121421,7838,0
8424,B,1100000,800000,7,24,1,3040,10346,0
8425,R,700000,600000,2,23,1,57638,12208,0
8426,A,1300000,1300000,4,57,1,22465,637,0
8427,A,800000,800000,8,75,0,7071,3667,0
8428,R,800000,800000,2,47,1,29681,26555,0
8429,A,800000,800000,5,57,1,295221,57756,0
8430,A,800000,800000,5,57,1,,57756,0
8431,A,800000,300000,7,57,1,9955,11492,0
8432,R,1300000,1300000,2,32,1,410950,6661,0
8433,A,1100000,1100000,2,38,1,88022,43720,0
8434,R,1300000,1300000,7,57,1,22693,6451,0
8435,B,800000,800000,2,32,1,14807,16779,0
8436,A,1300000,1300000,2,60,1,196848,46287,0
8437,A,700000,700000,3,22,1,0,38368,0
8438,R,800000,800000,2,61,1,172987,1558,0
8439,A,1000000,300000,8,91,1,189233,18771,0
8440,A,1300000,1300000,2,68,0,75512,18336,0
8441,A,800000,800000,2,24,1,3477,20492,0
8442,B,600000,600000,2,61,1,1564,27889,0
8443,B,500000,500000,8,78,1,0,1891,0
8444,R,800000,800000,2,61,1,13459,3004,0
8445,B,1200000,300000,7,63,1,90063,826,0
8446,A,1200000,700000,8,67,1,67496,5197,0
8447,A,600000,300000,8,82,1,3781,10626,0
8448,A,500000,500000,5,49,1,16979,9140,0
8449,A,700000,700000,2,24,1,72456,9109,0
8450,A,900000,500000,1,62,1,43200,23826,0
8451,B,1200000,1200000,2,24,1,44993,7128,0
8452,A,1100000,1100000,5,54,1,214225,149639,0
8453,A,1300000,1300000,4,59,1,54459,26844,0
8454,B,600000,600000,2,30,1,2986,1805,0
8455,A,1000000,1000000,2,32,1,76920,120968,0
8456,R,800000,800000,2,55,0,8664,74610,0
8457,B,1300000,1300000,2,41,1,12214,20520,0
8458,B,800000,800000,2,52,1,30822,26474,0
8459,A,700000,700000,2,27,0,95211,6489,0
8460,A,1300000,1300000,2,44,0,362380,84992,0
8461,B,1200000,900000,2,25,1,23617,14022,0
8462,R,700000,700000,2,28,1,59565,104544,0
8463,A,800000,800000,10,24,1,20028,46078,0
8464,A,900000,900000,2,26,1,74443,1615,0
8465,B,800000,800000,2,29,0,341000,149580,0
8466,A,800000,800000,3,53,1,14342,11004,0
8467,A,500000,300000,12,36,1,4560,41800,0
8468,A,700000,700000,5,53,0,19855,30096,0
8469,A,1300000,1300000,1,50,1,84878,0,0
8470,A,700000,700000,2,41,1,7499,21318,0
8471,B,1300000,1300000,3,38,1,0,12601,0
8472,A,1300000,1300000,2,51,1,27433,83010,0
8473,A,1100000,1100000,2,46,1,54889,22990,0
8474,B,1200000,1100000,2,34,1,188668,40660,0
8475,B,600000,500000,12,56,1,17918,156750,0
8476,A,700000,700000,2,28,1,19903,76285,0
8477,R,800000,800000,2,58,1,0,4750,0
8478,R,700000,700000,2,36,1,,12227,0
8479,R,800000,300000,7,58,1,6270,30908,0
8480,A,600000,600000,10,30,0,,64676,0
8481,B,700000,700000,7,52,1,50691,22301,0
8482,B,1200000,1200000,2,50,1,103202,87487,0
8483,A,800000,800000,3,31,1,,63749,0
8484,R,600000,600000,12,42,1,35180,5168,0
8485,A,1000000,1000000,2,45,0,67779,47025,0
8486,R,1200000,1200000,2,23,1,27475,922,0
8487,A,700000,700000,2,40,0,14203,165231,0
8488,A,800000,800000,2,54,1,0,198601,0
8489,R,800000,800000,2,27,1,57475,47701,0
8490,B,1000000,300000,4,50,1,,133903,0
8491,R,1100000,1100000,2,23,0,21367,80278,0
8492,R,1300000,800000,2,52,1,163589,32220,0
8493,A,800000,800000,2,60,0,124727,5225,0
8494,A,600000,600000,2,34,1,209295,99545,0
8495,A,700000,700000,2,58,1,,182875,0
8496,B,1200000,1200000,10,29,1,378926,81301,0
8497,R,1100000,1100000,3,44,1,20330,5273,0
8498,A,1000000,1000000,1,51,1,81220,58311,0
8499,A,1100000,300000,6,22,0,162268,17820,0
8500,R,900000,900000,2,25,1,81354,104025,0
8501,R,800000,300000,11,61,0,42137,8883,0
8502,A,700000,700000,2,30,0,0,22677,0
8503,A,800000,800000,2,43,1,,155705,0
8504,R,1300000,1300000,2,31,1,215466,67492,0
8505,A,700000,700000,4,47,1,81044,134900,0
8506,A,500000,500000,10,31,0,42850,84788,0
8507,A,800000,800000,2,29,1,12166,66639,0
8508,R,900000,900000,2,28,1,141399,3800,0
8509,A,500000,500000,2,35,1,,158318,0
8510,R,1000000,300000,7,49,1,357286,44935,0
8511,R,600000,600000,2,35,1,,14108,0
8512,B,700000,700000,2,29,1,64960,2734,0
8513,A,1100000,1100000,2,24,1,274802,51243,0
8514,A,800000,300000,4,59,1,,20216,0
8515,A,700000,300000,7,57,1,26004,21470,0
8516,R,1200000,1200000,10,26,1,3031,6261,0
8517,R,500000,500000,2,45,1,12556,8151,0
8518,B,800000,800000,2,53,1,26476,9586,0
8519,R,1300000,300000,7,50,1,24619,24988,0
8520,R,1300000,1300000,2,41,0,20000,71060,0
8521,B,1100000,1100000,2,26,1,28631,3355,0
8522,B,1100000,1100000,2,42,1,246844,1741,0
8523,A,800000,800000,2,25,0,82665,15968,0
8524,A,800000,800000,10,35,1,43061,82608,0
8525,A,700000,700000,2,57,1,157313,58802,0
8526,R,800000,400000,7,52,1,109593,190000,0
8527,R,200000,200000,6,24,1,122059,45777,0
8528,A,600000,600000,2,58,1,47918,45980,0
8529,B,800000,800000,2,61,1,30250,2832,0
8530,R,600000,600000,2,27,1,18701,75497,0
8531,B,800000,800000,2,23,1,37296,21998,0
8532,B,700000,700000,2,33,1,9301,84588,0
8533,A,1200000,1200000,10,24,1,99670,3818,0
8534,R,1100000,1100000,2,26,1,120844,1045,0
8535,A,500000,300000,11,32,1,56821,8374,0
8536,A,600000,600000,2,30,1,0,75392,0
8537,B,1300000,1300000,2,54,1,90915,65835,0
8538,R,1300000,1300000,2,44,1,55300,40755,0
8539,A,700000,700000,2,38,1,13844,51249,0
8540,B,800000,800000,2,29,1,28300,72675,0
8541,A,1000000,700000,2,28,1,0,48841,0
8542,A,1100000,1100000,2,27,1,30935,10811,0
8543,R,1300000,1300000,2,26,1,183099,16408,0
8544,B,800000,500000,1,44,1,5984,12635,0
8545,B,1100000,1100000,3,27,1,7585,21946,0
8546,R,1200000,1200000,2,27,1,152803,8712,0
8547,A,600000,400000,7,35,1,,57000,0
8548,B,500000,500000,5,56,1,141230,23247,0
8549,B,700000,700000,4,50,1,,36053,0
8550,A,500000,500000,2,25,1,577452,1254,0
8551,B,1200000,1200000,10,26,1,134876,9343,0
8552,B,600000,600000,1,37,0,21000,47025,0
8553,A,1300000,1300000,2,29,1,41861,47025,0
8554,A,1300000,1300000,10,32,1,20864,72105,0
8555,A,800000,800000,1,44,1,87500,27777,0
8556,R,1200000,1200000,2,24,1,55971,19437,0
8557,A,1200000,1200000,2,34,1,5795,41487,0
8558,A,700000,700000,2,23,1,3821,5871,0
8559,R,700000,700000,2,47,0,,17641,0
8560,R,700000,700000,2,25,1,0,17601,0
8561,R,400000,400000,2,30,1,45954,57475,0
8562,A,1300000,1300000,2,28,1,158871,68824,0
8563,B,700000,700000,3,29,1,12083,23513,0
8564,B,600000,300000,8,72,1,1881,2974,0
8565,A,700000,700000,2,31,0,6646,33963,0
8566,A,200000,200000,2,23,1,84858,8235,0
8567,A,900000,900000,2,24,0,8602,13442,0
8568,A,800000,800000,2,35,1,56126,6059,0
8569,A,500000,500000,7,27,1,17626,7781,0
8570,R,1100000,1100000,2,29,1,28870,51229,0
8571,B,800000,800000,2,24,1,304505,26371,0
8572,A,500000,500000,5,35,0,6105,40615,0
8573,R,300000,300000,7,29,1,,11934,0
8574,R,1100000,1100000,2,25,1,96317,3083,0
8575,A,700000,700000,2,26,1,117306,11903,0
8576,A,1100000,1100000,2,40,1,94330,19909,0
8577,A,700000,200000,6,20,1,107765,12996,0
8578,A,700000,200000,6,20,1,,12996,0
8579,A,1200000,1200000,2,30,1,269728,78423,0
8580,A,700000,200000,6,20,1,69599,45777,0
8581,R,1000000,1000000,2,39,0,76230,1264,0
8582,A,700000,700000,2,24,1,44048,13581,0
8583,A,800000,800000,2,47,0,321037,30410,0
8584,R,800000,800000,2,54,1,5827,12678,0
8585,A,600000,600000,2,25,1,,28827,0
8586,B,1100000,900000,2,24,1,40031,7373,0
8587,R,700000,200000,6,19,1,42680,11861,0
8588,A,800000,800000,2,66,1,2831,751,0
8589,A,1100000,300000,12,32,0,164095,13332,0
8590,B,800000,800000,4,63,1,22662,3269,0
8591,B,1200000,300000,4,57,1,0,45074,0
8592,B,800000,800000,10,27,1,51359,36416,0
8593,A,1000000,1000000,3,26,0,42810,42183,0
8594,R,600000,600000,2,52,1,41211,0,0
8595,A,1300000,1300000,4,59,1,32783,33459,0
8596,A,800000,800000,2,36,0,,114840,0
8597,B,500000,300000,6,22,1,2952,9472,0
8598,R,1300000,300000,7,61,1,58281,26230,0
8599,A,800000,800000,3,27,1,0,2822,0
8600,A,1000000,1000000,2,25,1,165312,12122,0
8601,B,700000,300000,2,24,1,24272,64411,0
8602,A,800000,500000,2,24,1,96691,36946,0
8603,A,400000,300000,6,20,1,2822,15345,0
8604,B,500000,500000,2,25,1,2876,14706,0
8605,A,800000,800000,2,33,1,,63568,0
8606,B,800000,800000,3,31,1,31089,3861,0
8607,A,1000000,500000,2,34,1,546029,24403,0
8608,A,1000000,500000,2,34,1,,24403,0
8609,R,800000,800000,2,51,0,0,4598,0
8610,A,1300000,1300000,4,53,1,28383,42029,0
8611,B,400000,300000,6,23,1,6589,19979,0
8612,B,800000,700000,5,40,1,84728,15153,0
8613,B,800000,800000,2,27,1,,6061,0
8614,B,900000,900000,2,44,1,229107,14787,0
8615,B,300000,300000,12,31,1,27153,1235,0
8616,A,600000,600000,2,28,1,56115,11208,0
8617,A,1200000,1200000,3,25,1,190412,72762,0
8618,B,1000000,1000000,2,27,1,231253,17461,0
8619,A,700000,700000,2,30,1,23342,38046,0
8620,A,1100000,1100000,2,25,1,79286,15675,0
8621,B,1200000,1200000,2,28,1,83134,22781,0
8622,A,700000,700000,2,22,1,215253,14713,0
8623,R,1300000,1300000,2,31,1,57657,137213,0
8624,A,200000,200000,2,35,1,211270,35392,0
8625,R,1100000,300000,8,64,1,116686,7447,0
8626,B,200000,200000,3,21,1,70103,30191,0
8627,R,500000,500000,2,25,1,0,7733,0
8628,A,1000000,900000,2,24,1,155255,53846,0
8629,R,700000,700000,2,29,1,43890,38456,0
8630,A,700000,700000,13,27,1,121771,190000,0
8631,A,1200000,1200000,2,29,1,122209,40755,0
8632,B,500000,500000,2,24,1,2299,16462,0
8633,A,1300000,1300000,2,56,0,54444,7025,0
8634,A,1200000,1200000,2,28,1,60959,29149,0
8635,B,200000,200000,2,22,1,39155,1900,0
8636,B,500000,500000,3,24,1,13363,4891,0
8637,R,700000,300000,2,20,1,115613,11099,0
8638,B,700000,200000,6,21,1,65980,13971,0
8639,A,1100000,1100000,3,24,1,104895,22593,0
8640,A,300000,300000,7,24,0,1650,12588,0
8641,B,700000,700000,2,24,1,0,2822,0
8642,B,700000,700000,2,27,1,1800,16198,0
8643,A,1000000,300000,7,49,1,170506,7847,0
8644,A,600000,600000,2,24,1,31400,2765,0
8645,B,800000,800000,2,36,1,28738,33858,0
8646,A,1000000,1000000,2,31,1,40036,8197,0
8647,R,700000,200000,6,21,1,138306,62816,0
8648,A,900000,300000,6,21,1,29888,27950,0
8649,R,900000,900000,2,21,0,23812,4427,0
8650,A,800000,300000,7,56,1,0,19855,0
8651,B,700000,300000,7,64,1,27861,1078,0
8652,B,200000,200000,2,24,1,18905,39397,0
8653,A,900000,300000,6,22,1,162979,16407,0
8654,A,700000,200000,6,20,1,197411,9294,0
8655,A,700000,700000,2,24,1,57647,1359,0
8656,B,600000,300000,7,28,1,28069,17102,0
8657,A,700000,200000,6,19,1,42006,3040,0
8658,A,1200000,1200000,3,33,1,63853,5653,0
8659,A,700000,200000,6,19,1,63160,15174,0
8660,B,1100000,1100000,2,29,1,57134,21830,0
8661,B,1300000,1300000,2,59,1,114608,13397,0
8662,A,700000,200000,6,20,1,97318,10450,0
8663,A,800000,300000,6,20,1,82879,18341,0
8664,B,1300000,1300000,2,55,0,124042,21090,0
8665,B,200000,200000,2,25,1,4661,110787,0
