No,card,credit1,credit2,work,age,sex,90days,14days,CP
9712,A,500000,500000,2,25,1,55857,3347,1
9713,A,600000,300000,2,25,1,57324,26041,1
9714,A,700000,700000,3,31,1,38174,43848,1
9715,A,600000,600000,2,31,1,47078,27118,1
9716,A,1000000,1000000,7,63,1,42668,10826,1
9717,A,600000,600000,2,27,1,682212,87899,1
9718,A,1000000,300000,4,69,1,17326,1188,1
9719,A,700000,700000,2,27,1,0,43477,1
9720,A,600000,600000,3,24,1,33364,37323,1
9721,A,500000,300000,13,33,1,12327,3158,1
9722,A,400000,400000,2,24,1,215558,28007,1
9723,A,600000,600000,2,31,1,50690,27018,1
9724,B,500000,500000,2,26,1,140354,14212,1
9725,A,500000,500000,2,26,1,22760,5634,1
9726,A,600000,600000,2,33,1,63240,43155,1
9727,B,400000,300000,6,21,1,,8100,1
9728,A,400000,300000,6,20,1,28580,1506,1
9729,A,1000000,1000000,2,32,1,5547,22266,1
9730,A,200000,200000,6,21,1,114600,19701,1
9731,A,400000,400000,5,38,1,15042,10791,1
9732,A,1000000,500000,2,42,1,34485,45630,1
9733,A,200000,200000,6,21,1,237120,31736,1
9734,A,200000,200000,6,20,1,65011,33963,1
9735,A,200000,200000,6,20,1,0,14967,1
9736,A,400000,400000,2,22,1,93468,8901,1
9737,R,700000,300000,1,55,1,8551,26127,1
9738,A,200000,200000,6,21,1,44104,8010,1
9739,A,300000,300000,2,25,1,3762,9000,1
9740,A,500000,500000,2,34,1,162448,30332,1
9741,A,700000,700000,12,31,1,0,24089,1
9742,A,600000,600000,3,30,1,43210,34011,1
9743,A,200000,200000,6,20,1,16616,11563,1
9744,A,400000,400000,7,24,1,0,29601,1
9745,A,600000,300000,4,53,1,44319,17021,1
9746,A,600000,600000,2,30,1,119680,83493,1
9747,A,1000000,1000000,2,36,1,69641,21943,1
9748,A,500000,500000,2,24,1,41204,112001,1
9749,A,400000,400000,7,28,1,6812,0,1
9750,A,600000,600000,3,30,1,909303,14692,1
9751,A,200000,200000,2,29,1,100024,19755,1
9752,A,500000,500000,2,48,1,11709,31086,1
9753,A,1000000,1000000,2,31,0,34764,176786,1
9754,A,1000000,1000000,2,51,1,0,14346,1
9755,A,500000,300000,7,41,1,35477,14711,1
9756,A,200000,200000,4,37,1,73519,13356,1
9757,A,1000000,1000000,2,56,1,15389,66024,1
9758,A,700000,300000,6,23,1,19741,6809,1
9759,A,1000000,1000000,5,56,1,294855,4109,1
9760,R,700000,700000,2,27,1,152516,19724,1
9761,A,1000000,300000,7,50,1,136116,2690,1
9762,A,400000,300000,6,22,1,37777,35397,1
9763,A,700000,700000,2,41,1,4138,6237,1
9764,A,1000000,1000000,4,30,1,45434,46125,1
9765,A,400000,400000,2,25,1,113291,37143,1
9766,A,700000,700000,2,29,1,0,32183,1
9767,A,200000,200000,6,19,1,29070,41742,1
9768,A,500000,500000,2,25,1,157299,17406,1
9769,A,1000000,1000000,5,49,0,0,17028,1
9770,A,700000,300000,7,55,1,9500,37338,1
9771,A,500000,500000,2,34,1,20755,20880,1
9772,A,300000,300000,6,19,1,153031,30119,1
9773,A,700000,300000,4,46,1,8870,7020,1
9774,A,700000,700000,2,43,0,745758,33696,1
9775,A,400000,300000,6,22,1,3703,15637,1
9776,A,1000000,300000,4,59,1,2140,24930,1
9777,A,400000,400000,7,24,1,4684,18900,1
9778,B,700000,700000,2,29,1,15655,21780,1
9779,A,700000,700000,2,28,1,38509,69499,1
9780,A,700000,700000,3,25,1,15218,19980,1
9781,A,600000,600000,13,37,1,7201,15653,1
9782,A,700000,700000,2,28,1,26370,25200,1
9783,A,500000,500000,2,23,1,6610,6525,1
9784,A,200000,200000,6,23,1,0,12762,1
9785,A,600000,600000,3,24,1,0,44473,1
9786,A,1000000,1000000,3,32,1,238671,43390,1
9787,A,200000,200000,6,21,1,76461,2782,1
9788,A,600000,400000,2,42,1,37145,13662,1
9789,A,700000,700000,2,25,1,55764,7812,1
9790,A,400000,300000,13,64,1,19248,36405,1
9791,A,300000,300000,2,31,1,28396,42660,1
9792,R,600000,500000,2,26,1,35640,59658,1
9793,A,700000,700000,2,27,1,2906,42825,1
9794,R,700000,700000,2,25,1,45885,50589,1
9795,A,200000,200000,2,24,1,71950,18810,1
9796,A,400000,400000,1,62,1,412358,98100,1
9797,B,700000,700000,2,35,1,137655,56034,1
9798,A,700000,700000,3,26,1,158694,18168,1
9799,A,300000,300000,7,25,1,32314,1287,1
9800,A,1000000,1000000,2,34,1,2879,179450,1
9801,A,500000,300000,6,21,1,17139,20584,1
9802,A,200000,200000,2,24,1,113139,6030,1
9803,A,400000,300000,2,26,0,78527,54540,1
9804,A,700000,700000,2,26,1,11308,17586,1
9805,A,500000,500000,2,28,1,296159,26191,1
9806,A,600000,300000,6,23,1,30222,9344,1
9807,A,600000,600000,2,25,1,45794,0,1
9808,A,1000000,300000,7,58,1,42118,92613,1
9809,A,300000,300000,6,22,1,61751,14433,1
9810,A,1000000,300000,4,70,1,4817,3168,1
9811,A,700000,300000,7,53,1,454016,18828,1
9812,A,600000,600000,5,52,1,39474,27819,1
9813,A,500000,300000,7,41,1,12645,15633,1
9814,A,700000,700000,2,26,1,30166,21060,1
9815,A,600000,600000,2,28,1,15066,5913,1
9816,A,200000,200000,6,22,1,16591,48529,1
9817,A,200000,200000,6,21,1,46777,40659,1
9818,A,600000,300000,2,39,1,23532,18018,1
9819,A,1000000,300000,7,61,1,3815,9466,1
9820,A,600000,600000,2,35,1,4264,22101,1
9821,A,400000,300000,6,23,1,206480,16812,1
9822,A,700000,300000,4,40,1,0,22075,1
9823,A,200000,200000,6,20,1,174555,13311,1
9824,A,200000,200000,7,24,1,0,38160,1
9825,A,400000,300000,7,57,1,39600,83250,1
9826,A,700000,300000,4,53,1,0,55788,1
9827,A,700000,700000,2,25,1,12466,42399,1
9828,A,600000,600000,1,42,1,14494,6980,1
9829,A,600000,600000,13,28,1,0,13820,1
9830,A,200000,200000,6,20,1,155721,41848,1
9831,A,600000,600000,2,26,1,15704,26820,1
9832,A,1000000,1000000,2,39,1,0,8344,1
9833,A,700000,300000,2,32,1,22660,26226,1
9834,A,1000000,1000000,2,37,1,104375,13950,1
9835,A,700000,300000,4,57,1,0,17613,1
9836,A,1000000,1000000,7,51,1,91167,180000,1
9837,A,600000,300000,6,22,1,90,17622,1
9838,A,400000,400000,2,23,1,27204,26100,1
9839,A,1000000,1000000,2,28,1,2898,11970,1
9840,A,700000,300000,13,56,1,13167,39726,1
9841,A,200000,200000,6,20,1,22922,9711,1
9842,A,600000,600000,2,24,1,51250,44840,1
9843,A,700000,700000,2,34,1,28952,2070,1
9844,A,500000,500000,2,24,1,2038,55332,1
9845,A,700000,700000,7,29,1,26145,14940,1
9846,A,300000,300000,7,52,1,7279,14940,1
9847,A,600000,600000,2,24,0,27560,15138,1
9848,A,400000,300000,5,37,1,10000,9495,1
9849,A,1000000,1000000,2,28,1,24837,4356,1
9850,A,600000,300000,7,47,1,0,22365,1
9851,A,500000,500000,2,25,1,6970,0,1
9852,A,200000,200000,12,54,1,18018,0,1
9853,A,700000,700000,2,30,1,29772,57600,1
9854,A,1000000,1000000,2,57,1,147302,3215,1
9855,A,500000,500000,2,24,1,82164,15237,1
9856,A,500000,500000,2,26,1,335247,3510,1
9857,A,400000,300000,6,20,1,21630,14490,1
9858,A,200000,200000,2,27,1,3566,11759,1
9859,A,500000,500000,2,25,1,24375,19800,1
9860,A,500000,300000,6,22,1,0,11970,1
9861,A,600000,600000,5,29,1,54571,66384,1
9862,A,200000,200000,6,21,1,21736,3123,1
9863,A,500000,500000,2,24,1,8028,32078,1
9864,A,700000,700000,2,25,1,19641,17919,1
9865,A,200000,200000,6,21,1,177243,28092,1
9866,B,1000000,1000000,3,54,1,24152,0,1
9867,A,700000,700000,3,33,1,41026,56012,1
9868,A,700000,700000,2,37,1,59328,35379,1
9869,A,600000,600000,2,50,0,98245,20005,1
9870,A,1200000,800000,2,25,1,54236,59659,1
9871,A,1000000,1000000,7,69,1,17898,67500,1
9872,A,1000000,1000000,2,30,1,2153,11359,1
9873,A,700000,700000,2,31,1,13847,33749,1
9874,A,200000,200000,1,37,1,171171,320030,1
9875,A,600000,600000,2,37,1,14531,38817,1
9876,A,1000000,1000000,2,39,1,47971,5364,1
9877,A,1000000,1000000,2,29,0,86202,45630,1
9878,A,1000000,300000,4,43,1,7195,31310,1
9879,A,300000,300000,6,21,0,8046,3340,1
9880,A,600000,300000,4,56,1,22761,34740,1
9881,A,600000,600000,2,37,1,44581,63000,1
9882,A,700000,700000,2,40,1,8204,8910,1
9883,A,600000,300000,7,46,1,41014,13899,1
9884,A,300000,300000,2,26,1,2885,15812,1
9885,A,600000,600000,7,66,1,54474,59491,1
9886,A,600000,600000,3,40,1,0,37416,1
9887,A,600000,600000,2,30,0,35638,43075,1
9888,A,700000,700000,7,27,1,106114,29178,1
9889,A,1000000,1000000,2,37,0,163000,25830,1
9890,A,500000,500000,2,26,1,5487,26820,1
9891,A,700000,700000,2,50,1,9029,30723,1
9892,A,1000000,1000000,2,23,0,6256,14265,1
9893,A,1000000,1000000,2,48,0,259539,3310,1
9894,A,700000,700000,2,28,1,15400,13032,1
9895,A,1000000,1000000,2,28,1,128550,18939,1
9896,A,1000000,1000000,10,29,0,5748,32067,1
9897,A,600000,600000,7,52,0,16825,51480,1
9898,A,500000,500000,3,29,0,84443,41670,1
9899,A,300000,300000,12,33,1,71660,2931,1
9900,A,600000,300000,7,47,1,38587,15840,1
9901,A,1000000,1000000,2,22,1,38532,27981,1
9902,A,700000,700000,2,26,1,1977,9738,1
9903,A,1000000,800000,7,55,1,26220,28116,1
9904,A,600000,600000,2,25,1,84987,32166,1
9905,A,1000000,1000000,2,34,1,57790,12960,1
9906,A,200000,200000,6,20,1,40738,69333,1
9907,A,1000000,1000000,2,50,1,1109,5634,1
9908,A,1200000,900000,2,34,1,29318,83503,1
9909,A,500000,300000,6,23,1,0,13356,1
9910,A,1000000,1000000,7,56,1,46456,8010,1
9911,A,1200000,1200000,2,27,1,74853,42030,1
9912,A,700000,700000,3,26,1,6751,12197,1
9913,A,700000,700000,1,41,0,33230,116688,1
9914,R,500000,500000,2,24,1,21103,7363,1
9915,A,700000,700000,2,52,1,171145,13136,1
9916,A,700000,600000,2,24,1,5159,83250,1
9917,A,500000,300000,7,56,1,173356,179831,1
9918,A,1000000,800000,7,53,1,9047,17941,1
9919,A,600000,600000,2,32,1,3183,128507,1
9920,A,700000,700000,2,29,1,9681,46530,1
9921,A,700000,700000,2,28,1,6270,48501,1
9922,A,700000,700000,1,62,0,24244,110970,1
9923,A,500000,300000,6,21,1,3969,28347,1
9924,A,300000,300000,8,77,0,1188,23633,1
9925,A,600000,600000,2,26,1,94991,83173,1
9926,A,500000,500000,2,24,1,32538,40140,1
9927,A,700000,700000,2,28,1,140543,29132,1
9928,A,600000,600000,10,23,1,40224,24619,1
9929,A,1000000,1000000,2,31,0,53026,10661,1
9930,A,500000,500000,2,24,1,27501,477,1
9931,A,700000,700000,2,23,1,3721,42561,1
9932,A,700000,700000,4,57,1,24019,95756,1
9933,A,700000,700000,2,31,1,143688,14805,1
9934,A,1000000,1000000,2,41,1,106030,17860,1
9935,A,600000,600000,2,24,1,225500,50255,1
9936,A,1000000,300000,4,38,1,7141,228590,1
9937,A,400000,400000,2,37,1,227341,31680,1
9938,A,700000,700000,2,33,1,188074,81150,1
9939,A,600000,300000,4,72,1,73745,62925,1
9940,A,700000,700000,2,52,1,29769,29355,1
9941,A,500000,500000,2,50,1,125432,126810,1
9942,A,1000000,1000000,1,62,1,139787,4283,1
9943,A,600000,300000,11,55,1,242700,244800,1
9944,A,200000,200000,2,38,1,20000,48510,1
9945,A,1000000,1000000,2,53,1,32720,94136,1
9946,A,700000,700000,2,29,1,2436,74865,1
9947,A,600000,600000,5,50,1,6933,158008,1
9948,A,1000000,1000000,2,53,1,0,84398,1
9949,A,1000000,300000,12,55,1,38718,52601,1
9950,A,1000000,1000000,2,25,1,51989,49005,1
9951,A,700000,700000,2,37,1,103199,9909,1
9952,R,700000,700000,2,32,1,294919,71665,1
9953,A,1000000,1000000,4,65,1,106251,44213,1
9954,A,600000,600000,2,33,1,83879,115353,1
9955,A,700000,300000,4,56,1,,71595,1
9956,A,1000000,1000000,2,55,1,62013,86116,1
9957,A,1000000,300000,4,53,1,35690,107437,1
9958,A,1000000,1000000,5,53,0,14630,102111,1
9959,A,600000,600000,2,30,1,12801,21994,1
9960,A,1000000,300000,7,48,1,17604,59481,1
9961,A,1000000,1000000,2,57,1,24997,35316,1
9962,A,600000,600000,2,28,1,22836,10640,1
9963,A,1000000,1000000,2,31,1,268392,6365,1
9964,A,1000000,1000000,2,36,1,60560,37707,1
9965,A,400000,300000,4,45,1,229034,161315,1
9966,A,400000,400000,2,31,1,207660,12870,1
9967,A,500000,500000,2,27,1,188996,50248,1
9968,A,1000000,1000000,2,40,1,48270,8571,1
9969,A,500000,500000,2,47,0,0,136359,1
9970,A,700000,700000,2,30,1,0,13950,1
9971,A,1000000,1000000,2,24,1,138195,29334,1
9972,A,700000,700000,2,44,0,0,24795,1
9973,A,700000,700000,2,44,0,130832,24795,1
9974,A,1000000,1000000,10,59,0,0,16140,1
9975,A,500000,500000,2,38,1,28201,130150,1
9976,A,500000,500000,2,43,1,11077,17883,1
9977,A,500000,500000,2,49,0,0,192459,1
9978,A,1000000,1000000,2,58,1,35867,8541,1
9979,A,700000,700000,2,50,1,147943,7128,1
9980,A,400000,300000,8,77,1,12127,59985,1
9981,A,700000,700000,1,44,1,44621,17204,1
9982,A,1000000,300000,4,46,1,168158,7154,1
9983,A,1000000,1000000,2,33,1,71801,43284,1
9984,A,600000,300000,13,52,1,118622,172940,1
9985,A,200000,200000,7,23,1,37652,17990,1
9986,A,1000000,1000000,2,65,1,594709,25080,1
9987,A,500000,500000,2,29,1,60516,39308,1
9988,A,500000,500000,2,29,1,119871,71497,1
9989,A,200000,200000,2,22,1,193008,60496,1
9990,A,600000,600000,2,35,1,230084,6552,1
9991,A,1000000,1000000,13,62,1,37898,127798,1
9992,A,600000,600000,2,34,1,211890,13401,1
9993,A,600000,600000,2,25,1,56678,16948,1
9994,A,700000,700000,4,53,1,167279,6209,1
9995,A,1000000,300000,7,48,1,0,16720,1
9996,A,600000,600000,2,24,1,4178,719,1
9997,B,200000,200000,2,50,1,229479,1832,1
9998,A,1000000,1000000,2,45,1,22993,81395,1
9999,A,500000,300000,12,44,1,129368,13288,1
10000,A,600000,600000,4,60,1,408722,40771,1
10001,A,700000,300000,11,30,1,66568,90486,1
10002,A,1000000,600000,2,64,1,29337,18816,1
10003,A,200000,200000,2,46,1,254504,52091,1
10004,A,600000,600000,2,29,1,76950,16543,1
10005,A,200000,200000,2,26,1,251675,565,1
10006,A,1000000,1000000,2,49,0,7838,53253,1
10007,A,1000000,1000000,2,41,1,122983,85711,1
10008,A,1000000,1000000,2,59,0,102058,6627,1
10009,A,1000000,1000000,2,45,1,127358,15435,1
10010,A,1000000,300000,5,59,1,130682,19991,1
10011,A,200000,200000,7,24,1,40482,3995,1
10012,B,700000,700000,3,26,1,0,163350,1
10013,A,400000,300000,4,43,1,2360,25830,1
10014,A,500000,500000,2,47,1,72763,28385,1
10015,A,1000000,300000,4,48,1,149002,17915,1
10016,A,1000000,1000000,4,56,1,38121,166665,1
10017,A,500000,500000,1,51,0,32207,114925,1
10018,A,700000,700000,5,51,0,5414,177300,1
10019,A,500000,500000,2,24,1,4180,57330,1
10020,A,500000,300000,6,23,1,11004,10733,1
10021,A,1000000,1000000,3,43,1,1070002,61470,1
10022,A,400000,400000,2,66,1,2200,169290,1
10023,A,700000,700000,1,59,1,9510,185165,1
10024,A,700000,300000,6,23,1,0,5655,1
10025,A,200000,200000,7,24,1,0,1332,1
10026,A,200000,200000,6,22,1,40203,6683,1
10027,A,500000,500000,7,53,1,455922,65520,1
10028,A,500000,500000,2,40,1,84730,70022,1
10029,A,1000000,1000000,2,39,1,11514,104585,1
10030,A,700000,700000,7,51,1,28531,58826,1
10031,A,600000,300000,7,42,1,15122,20625,1
10032,A,1000000,300000,4,89,1,89048,25558,1
10033,A,1000000,300000,7,60,1,24449,5996,1
10034,A,700000,700000,2,33,1,79750,13356,1
10035,A,1000000,600000,2,30,1,66904,1260,1
10036,A,1000000,700000,4,49,1,187864,19384,1
10037,R,200000,200000,13,29,1,114995,18414,1
10038,A,1000000,1000000,1,67,0,5446,30751,1
10039,A,1000000,1000000,2,34,0,836344,54284,1
10040,A,1000000,1000000,2,27,0,17765,63840,1
10041,A,1000000,1000000,2,32,1,21633,49836,1
10042,R,500000,500000,3,28,1,2371,51413,1
10043,A,500000,500000,2,52,1,0,16370,1
10044,A,600000,600000,5,29,0,15431,60480,1
10045,A,600000,600000,2,37,0,7915,40995,1
10046,A,200000,200000,2,27,1,96559,173250,1
10047,A,1000000,1000000,2,37,1,0,116060,1
10048,A,200000,200000,11,23,1,28360,83700,1
10049,A,700000,700000,4,39,1,181881,15381,1
10050,A,500000,300000,7,47,1,60785,1401,1
10051,A,1000000,1000000,2,40,1,29651,11880,1
10052,R,1000000,1000000,3,49,1,39533,18360,1
10053,A,600000,600000,2,34,0,574174,24840,1
10054,A,700000,700000,2,50,1,245600,49183,1
10055,A,700000,700000,13,57,1,57784,43535,1
10056,A,1000000,1000000,7,64,1,13624,1557,1
10057,A,1000000,600000,8,85,0,3159,397395,1
10058,B,1000000,1000000,2,50,1,10658,53460,1
10059,A,1000000,1000000,2,30,1,24839,21491,1
10060,A,700000,700000,2,45,1,85000,33858,1
10061,A,600000,600000,2,31,1,131767,18213,1
10062,A,500000,500000,2,35,0,149295,110642,1
10063,A,1000000,1000000,2,32,1,1980,1650,1
10064,A,700000,700000,2,31,1,40467,21796,1
10065,A,1000000,1000000,2,54,0,574203,161086,1
10066,A,400000,400000,2,37,0,133325,180000,1
10067,A,400000,400000,8,69,1,53797,1575,1
10068,A,600000,600000,3,34,1,163731,65880,1
10069,A,600000,300000,7,57,1,411435,97200,1
10070,A,1000000,1000000,2,26,1,55724,51939,1
10071,A,700000,700000,2,28,0,15000,16830,1
10072,A,600000,600000,2,34,1,16888,72855,1
10073,A,1000000,1000000,4,60,1,0,18110,1
10074,A,1000000,1000000,13,66,1,1672,169391,1
10075,A,600000,600000,2,33,0,10262,24077,1
10076,A,500000,500000,2,25,1,48413,24849,1
10077,A,600000,600000,1,59,0,338620,120780,1
10078,A,1000000,1000000,2,30,0,9254,36101,1
10079,A,700000,700000,2,26,0,172037,96696,1
10080,A,700000,700000,2,48,1,37319,79170,1
10081,A,700000,700000,3,49,1,33075,50145,1
10082,A,1000000,1000000,1,58,0,16606,5269,1
10083,A,700000,700000,2,47,0,213807,176013,1
10084,A,700000,700000,2,28,0,55591,55539,1
10085,A,200000,200000,2,25,0,231256,1287,1
10086,A,700000,700000,2,45,1,210537,30780,1
10087,R,1000000,1000000,3,39,0,1000,41616,1
10088,A,1000000,1000000,2,56,1,16844,65691,1
10089,A,700000,700000,2,28,1,17717,90058,1
10090,A,500000,500000,1,49,0,216556,8163,1
10091,A,700000,700000,2,30,1,39924,39105,1
10092,A,1000000,1000000,2,32,1,0,33024,1
10093,A,1000000,500000,2,33,1,24693,36188,1
10094,A,500000,500000,10,41,0,215740,19890,1
10095,A,600000,600000,2,32,1,59268,1467,1
10096,A,700000,700000,2,58,1,630334,117508,1
10097,A,400000,400000,2,24,0,64308,18819,1
10098,A,500000,500000,2,47,1,38391,11781,1
10099,A,700000,700000,2,35,1,124745,164080,1
10100,A,600000,600000,2,32,1,23352,75420,1
10101,A,600000,600000,2,25,1,0,150966,1
10102,A,600000,600000,2,29,0,15007,41868,1
10103,A,200000,200000,2,48,0,301440,82971,1
10104,A,400000,400000,2,44,1,173954,16062,1
10105,A,1000000,1000000,10,36,0,73819,72321,1
10106,A,1000000,1000000,2,31,0,35740,24840,1
10107,A,700000,700000,1,65,1,93934,40698,1
10108,A,700000,700000,2,62,1,17184,114840,1
10109,A,1000000,1000000,2,33,1,1583,101825,1
10110,A,700000,700000,2,35,0,59832,27810,1
10111,A,1000000,1000000,2,58,0,51740,41713,1
10112,A,1000000,1000000,2,34,1,84127,20005,1
10113,A,1000000,1000000,2,53,0,0,76770,1
10114,A,1000000,1000000,2,44,0,118077,46215,1
10115,A,1000000,1000000,3,35,1,10944,150570,1
10116,A,1000000,300000,4,52,1,9794,40335,1
10117,A,1000000,1000000,7,66,1,15786,900,1
10118,A,600000,300000,4,53,1,10000,94050,1
10119,A,700000,700000,7,56,1,503121,17920,1
10120,A,500000,500000,2,42,0,65276,10845,1
10121,A,700000,700000,2,29,1,49026,70421,1
10122,A,700000,700000,2,36,1,92726,50580,1
10123,A,700000,700000,13,44,1,29683,1584,1
10124,A,600000,600000,2,53,1,47299,55114,1
10125,A,1000000,1000000,4,57,1,338081,22060,1
10126,A,1000000,1000000,2,61,1,65666,15778,1
10127,A,1000000,300000,8,69,1,0,82800,1
10128,A,1000000,1000000,3,62,0,95241,3097,1
10129,A,1000000,1000000,2,31,0,65835,38610,1
10130,A,500000,500000,8,83,1,149942,407970,1
10131,A,1000000,1000000,2,44,1,10000,95220,1
10132,B,1000000,1000000,2,49,1,,25245,1
10133,A,1000000,300000,4,56,1,35165,57312,1
10134,A,300000,300000,2,25,1,205766,16830,1
10135,A,600000,600000,10,25,0,44000,71370,1
10136,A,500000,500000,2,31,1,0,92070,1
10137,A,500000,500000,4,28,1,23271,3159,1
10138,A,600000,600000,5,44,1,8013,87804,1
10139,A,400000,400000,2,26,1,4494,350208,1
10140,A,1000000,1000000,3,39,1,75370,12227,1
10141,A,700000,700000,1,48,1,21000,269024,1
10142,A,600000,600000,2,26,1,45563,82904,1
10143,A,700000,700000,2,36,0,35000,326700,1
10144,A,500000,500000,7,42,1,207731,99312,1
10145,A,1000000,1000000,5,59,1,38808,198146,1
10146,A,1000000,1000000,1,59,0,35437,34760,1
10147,A,700000,700000,3,50,1,112835,630000,1
10148,A,1000000,1000000,2,42,1,30752,33750,1
10149,A,600000,600000,2,56,1,91634,9849,1
10150,A,400000,400000,2,40,1,133276,24580,1
10151,A,700000,700000,2,33,1,50703,41226,1
10152,A,600000,300000,7,44,1,0,24345,1
10153,A,500000,500000,2,40,0,50452,34344,1
10154,A,1000000,300000,4,45,1,981018,56359,1
10155,A,600000,600000,2,34,1,20900,112263,1
10156,A,1000000,1000000,2,33,1,60892,57816,1
10157,A,1000000,300000,2,44,1,134995,89561,1
10158,A,500000,500000,2,27,1,10174,20160,1
10159,A,200000,200000,5,25,0,0,112970,1
10160,A,1000000,1000000,2,33,0,0,67388,1
10161,A,500000,500000,2,30,1,30108,67788,1
10162,A,300000,300000,6,23,1,12490,29672,1
10163,A,200000,200000,6,20,1,9226,28579,1
10164,A,500000,500000,2,36,1,47842,78390,1
10165,B,500000,500000,2,37,1,150519,52579,1
10166,R,500000,500000,2,35,1,56601,141399,1
10167,A,700000,300000,4,59,1,17132,12934,1
10168,A,500000,500000,2,38,0,62800,4446,1
10169,A,1000000,1000000,1,60,0,354948,30195,1
10170,A,400000,400000,2,32,0,96261,59985,1
10171,A,1000000,1000000,2,46,1,0,44120,1
10172,A,700000,700000,7,46,1,254546,0,1
10173,A,700000,700000,2,25,1,109177,3109,1
10174,A,1000000,1000000,3,45,1,4950,24463,1
10175,A,400000,400000,2,26,1,52760,63189,1
10176,A,600000,600000,13,63,1,68062,32583,1
10177,B,200000,200000,5,26,0,0,76399,1
10178,A,500000,500000,2,27,1,29451,2946,1
10179,A,300000,300000,3,24,1,0,93150,1
10180,A,1000000,1000000,2,60,1,54595,99000,1
10181,A,500000,500000,5,43,1,30000,98100,1
10182,A,600000,600000,2,28,1,0,83468,1
10183,A,1000000,1000000,1,46,1,34260,66780,1
10184,A,1000000,1000000,2,41,0,4165,0,1
10185,A,700000,700000,1,67,1,42470,6800,1
10186,A,700000,300000,4,48,1,5330,10413,1
10187,A,1000000,1000000,2,51,0,69822,20880,1
10188,A,700000,700000,3,61,0,377174,37956,1
10189,A,1000000,1000000,1,46,1,221616,183806,1
10190,A,1000000,800000,2,54,1,46282,59076,1
10191,A,1000000,1000000,2,57,1,99584,94950,1
10192,R,400000,400000,1,31,1,250733,67194,1
10193,A,400000,400000,2,39,0,116579,19935,1
10194,A,1000000,300000,7,45,1,13094,168,1
10195,A,300000,300000,6,22,1,45369,14940,1
10196,A,200000,200000,6,20,1,360805,14355,1
10197,A,1000000,1000000,2,42,1,85054,56520,1
10198,A,400000,400000,2,41,0,2841,48381,1
10199,A,1000000,300000,11,60,1,24639,18337,1
10200,A,600000,600000,10,37,0,13358,540000,1
10201,A,1000000,1000000,2,48,0,803362,69065,1
10202,A,500000,500000,1,36,1,333098,450000,1
10203,A,200000,200000,6,21,1,47606,13857,1
10204,A,600000,600000,2,35,1,279491,25474,1
10205,A,1000000,700000,5,57,1,75255,53595,1
10206,A,200000,200000,2,27,0,26740,30304,1
10207,A,1000000,1000000,4,51,1,85690,14684,1
10208,A,500000,500000,2,32,1,97269,50686,1
10209,A,700000,700000,2,32,1,43401,28800,1
10210,A,700000,700000,4,44,1,27423,102602,1
10211,A,1000000,1000000,2,30,0,84671,58545,1
10212,A,1000000,1000000,2,39,1,3458,89100,1
10213,A,1000000,1000000,2,34,1,21824,11910,1
10214,A,1000000,1000000,2,54,1,83664,3465,1
10215,A,1000000,1000000,1,67,0,6086,8982,1
10216,A,200000,200000,6,24,1,0,3645,1
10217,A,700000,700000,2,29,1,193463,10425,1
10218,A,300000,300000,2,24,1,72954,34862,1
10219,A,600000,600000,2,30,1,29449,14850,1
10220,A,1000000,300000,4,68,1,102402,37221,1
10221,A,200000,200000,2,38,0,21879,45981,1
10222,A,700000,700000,2,35,1,76355,57510,1
10223,A,700000,700000,1,42,1,40661,14989,1
10224,A,200000,200000,7,28,1,129880,44263,1
10225,A,400000,400000,7,44,1,220603,43981,1
10226,A,1000000,1000000,10,29,0,120910,44442,1
10227,A,1000000,1000000,2,57,0,16344,21240,1
10228,A,600000,500000,8,80,1,35338,19333,1
10229,A,400000,300000,7,29,1,30021,22727,1
10230,A,700000,200000,6,20,1,33425,112171,1
10231,A,600000,600000,2,36,1,41869,7812,1
10232,A,700000,200000,6,21,1,25768,18099,1
10233,A,1000000,1000000,2,57,0,,13643,1
10234,A,1000000,1000000,2,54,1,84659,40185,1
10235,A,600000,600000,3,24,1,79215,20124,1
10236,A,300000,300000,2,22,0,3219,45429,1
10237,A,300000,300000,7,48,1,434360,84857,1
10238,A,1000000,1000000,2,26,1,21332,17111,1
10239,A,600000,600000,2,41,0,17562,180000,1
10240,A,600000,600000,2,55,0,211699,93150,1
10241,A,700000,700000,2,32,1,0,77468,1
10242,A,600000,600000,2,54,0,37853,2070,1
10243,A,1000000,1000000,2,28,0,45581,8901,1
10244,A,500000,500000,4,49,1,84816,39402,1
10245,A,700000,700000,2,32,0,10616,47700,1
10246,R,1000000,1000000,2,41,0,133954,7461,1
10247,R,200000,200000,2,30,0,34057,73656,1
10248,A,500000,500000,1,59,0,55110,171,1
10249,A,600000,600000,2,24,1,0,47928,1
10250,A,1000000,1000000,2,42,1,243956,151620,1
10251,A,1000000,1000000,2,36,1,25297,6147,1
10252,A,1000000,1000000,3,28,1,5425,29076,1
10253,A,200000,200000,2,28,1,26870,66341,1
10254,A,600000,600000,2,23,0,106895,22860,1
10255,A,700000,700000,3,29,1,236178,36720,1
10256,A,600000,300000,7,55,1,34244,41661,1
10257,A,1200000,1200000,2,29,1,8475,26320,1
10258,A,200000,200000,6,19,1,33580,17820,1
10259,A,700000,700000,2,40,1,32844,34812,1
10260,A,1000000,1000000,2,31,0,21800,15435,1
