No,card,credit1,credit2,work,age,sex,90days,14days,CP
10105,R,1000000,1000000,2,36,0,436179,180000,1
10106,R,700000,700000,2,52,0,87030,26325,1
10107,R,600000,600000,2,25,0,22797,8300,1
10108,R,1000000,600000,2,44,1,887005,177935,1
10109,R,400000,400000,2,30,0,209000,150300,1
10110,R,600000,600000,2,25,1,,12528,1
10111,R,1000000,1000000,2,35,0,58390,682,1
10112,R,700000,700000,2,24,1,14944,6228,1
10113,R,600000,300000,4,66,1,56693,23274,1
10114,R,700000,700000,2,34,0,76960,10980,1
10115,R,700000,700000,2,34,0,4160,10980,1
10116,R,1000000,1000000,2,30,1,49145,1347,1
10117,B,400000,400000,1,55,0,16736,8148,1
10118,R,1000000,400000,7,61,1,26961,36927,1
10119,R,1100000,1100000,5,43,0,244313,73427,1
10120,R,600000,600000,2,31,0,37620,88650,1
10121,R,700000,700000,3,29,0,80738,18450,1
10122,R,200000,200000,6,23,1,73622,49989,1
10123,R,500000,500000,2,50,0,24651,2641,1
10124,R,700000,700000,4,56,1,52031,15840,1
10125,R,1000000,1000000,2,32,0,17566,89532,1
10126,R,200000,200000,2,23,1,,22050,1
10127,R,1000000,1000000,2,54,1,2926,12369,1
10128,R,700000,700000,2,28,1,124449,13860,1
10129,R,1000000,1000000,1,65,1,23465,11385,1
10130,R,300000,300000,6,20,0,47305,18837,1
10131,R,600000,300000,6,23,1,,4010,1
10132,R,400000,300000,6,21,1,26270,5031,1
10133,R,600000,600000,1,53,1,53760,22972,1
10134,R,600000,600000,2,30,1,32342,19072,1
10135,R,1000000,1000000,2,32,1,22292,52787,1
10136,R,600000,600000,2,28,1,23720,22883,1
10137,B,1000000,1000000,2,27,1,95100,68984,1
10138,R,1000000,300000,7,57,1,221498,123471,0
10139,R,600000,300000,8,76,1,25126,3605,0
10140,R,1000000,300000,8,66,0,29052,7288,0
10141,R,500000,500000,8,81,1,17884,45219,0
10142,R,1000000,1000000,8,77,0,497,0,0
10143,R,600000,300000,4,74,1,34545,8550,0
10144,R,1000000,300000,7,57,1,20021,48433,0
10145,A,1000000,1000000,3,52,1,4876,1317,0
10146,R,1000000,1000000,2,48,1,,61693,0
10147,R,1000000,500000,7,51,1,187072,47117,0
10148,R,1000000,1000000,4,73,1,24035,18905,0
10149,B,1000000,300000,8,71,1,16020,8216,0
10150,A,1000000,1000000,2,49,1,,9891,0
10151,R,1000000,1000000,2,54,0,24932,30454,0
10152,R,1000000,1000000,4,47,1,399175,27403,0
10153,R,1000000,300000,7,52,1,16115,13063,0
10154,R,1000000,1000000,2,55,1,115294,123683,0
10155,R,1000000,1000000,7,62,1,18980,941,0
10156,R,1000000,300000,4,54,1,40721,2708,0
10157,A,700000,300000,4,56,1,121565,55288,0
10158,R,1000000,1000000,5,49,1,73627,25916,0
10159,R,1000000,1000000,2,45,1,0,24130,0
10160,R,1500000,1400000,2,68,1,486954,5286,0
10161,R,1000000,300000,7,51,1,42121,47062,0
10162,R,1000000,1000000,2,43,1,0,73351,0
10163,R,1000000,1000000,8,68,0,109784,5944,0
10164,R,500000,500000,11,82,1,760,21071,0
10165,A,400000,300000,8,46,1,192408,5065,0
10166,R,700000,700000,8,83,0,17543,4264,0
10167,R,1000000,1000000,2,52,1,32635,19164,0
10168,B,700000,700000,11,53,1,35120,2069,0
10169,R,1000000,300000,4,58,1,34351,5054,0
10170,R,1000000,500000,4,65,1,1340,19950,0
10171,R,400000,400000,5,44,1,121618,68629,0
10172,B,1000000,1000000,4,59,1,55147,816,0
10173,R,250000,250000,3,53,0,10354,11590,0
10174,R,1000000,300000,4,47,1,698593,16162,0
10175,R,1000000,500000,2,47,1,843754,59836,0
10176,B,1000000,300000,8,77,1,42500,4921,0
10177,R,600000,600000,13,47,1,109166,6664,0
10178,R,1000000,1000000,12,45,0,1520,5222,0
10179,R,1000000,1000000,2,58,0,4663,12113,0
10180,R,1000000,1000000,13,52,1,46146,9618,0
10181,R,1000000,300000,8,70,0,1516,788,0
10182,R,1000000,300000,5,53,1,21256,5059,0
10183,B,1000000,1000000,2,53,0,,166250,0
10184,R,700000,700000,2,50,1,58680,30400,0
10185,R,1100000,700000,8,85,0,20328,29352,0
10186,R,1000000,1000000,1,72,0,41833,5529,0
10187,A,1000000,1000000,8,69,1,47816,11808,0
10188,R,1000000,1000000,8,74,1,6709,5727,0
10189,R,600000,600000,2,41,1,,53295,0
10190,R,1200000,300000,4,42,1,302823,3791,0
10191,R,1000000,1000000,3,37,1,15923,1392,0
10192,R,1000000,1000000,2,41,0,113773,14041,0
10193,A,700000,700000,5,63,0,4688,22458,0
10194,A,700000,700000,5,63,0,6933,22458,0
10195,R,1000000,1000000,8,72,0,3915,85230,0
10196,R,1000000,1000000,5,63,1,840209,35928,0
10197,R,1000000,300000,4,50,1,20994,4688,0
10198,R,1000000,1000000,2,59,0,142650,9139,0
10199,A,1000000,300000,7,53,1,,6375,0
10200,R,1000000,1000000,2,48,1,13680,149958,0
10201,R,1000000,1000000,2,41,0,204658,107513,0
10202,B,600000,300000,4,52,1,152361,112652,0
10203,R,1200000,300000,7,50,1,20839,15770,0
10204,R,1000000,1000000,5,75,1,5854,3705,0
10205,B,600000,600000,2,44,1,74726,52924,0
10206,A,1000000,300000,7,53,1,89132,51552,0
10207,A,200000,200000,8,75,1,33533,675,0
10208,R,1000000,500000,12,57,1,37654,11495,0
10209,R,1000000,1000000,2,56,1,207396,76380,0
10210,R,1000000,1000000,2,64,1,12892,257,0
10211,A,1000000,1000000,2,54,1,206656,47010,0
10212,R,1000000,300000,8,77,1,28224,8823,0
10213,R,1000000,1000000,2,37,1,18373,1568,0
10214,R,1000000,1000000,2,64,0,45242,3439,0
10215,R,1000000,1000000,4,75,1,0,22553,0
10216,A,1000000,1000000,2,62,0,43336,2718,0
10217,R,600000,600000,4,65,1,8811,5800,0
10218,R,1000000,1000000,2,42,0,102081,2052,0
10219,R,1000000,1000000,4,48,1,52332,107472,0
10220,R,500000,500000,4,56,1,311738,79734,0
10221,B,600000,300000,7,61,1,518370,115805,0
10222,B,600000,600000,4,64,1,51679,26315,0
10223,A,1000000,300000,7,64,1,63630,6156,0
10224,R,1000000,300000,4,63,1,5631,5993,0
10225,R,1500000,1500000,2,55,1,,4993,0
10226,R,1000000,300000,8,67,1,6889,642,0
10227,R,1000000,1000000,2,39,0,540957,3658,0
10228,R,1000000,1000000,8,86,0,46956,4233,0
10229,R,700000,700000,2,49,0,25080,50873,0
10230,R,600000,300000,7,52,1,29799,40566,0
10231,R,500000,300000,4,50,1,33000,98325,0
10232,R,1000000,300000,4,64,1,56285,14725,0
10233,R,1000000,500000,7,54,1,102891,44449,0
10234,A,600000,300000,4,44,1,275360,1463,0
10235,R,700000,700000,7,47,1,0,30400,0
10236,R,500000,300000,7,44,1,169500,16613,0
10237,B,1000000,1000000,2,43,1,86147,22050,0
10238,R,700000,300000,4,78,1,2909,5254,0
10239,A,500000,500000,3,53,1,24035,56430,0
10240,R,1000000,1000000,2,43,0,30714,931,0
10241,A,1000000,1000000,4,58,1,91018,22117,0
10242,A,700000,700000,2,41,1,28780,9890,0
10243,B,1000000,1000000,2,53,0,66865,184662,0
10244,R,1000000,1000000,2,46,1,9395,57483,0
10245,R,1000000,300000,3,36,1,12791,39416,0
10246,R,600000,600000,8,83,1,62211,9237,0
10247,R,1500000,300000,4,65,1,147331,8104,0
10248,R,1000000,1000000,2,50,1,80551,2583,0
10249,R,1000000,1000000,2,49,0,170858,85168,0
10250,A,600000,600000,1,55,1,0,35152,0
10251,R,1000000,300000,4,42,1,28162,25698,0
10252,R,700000,700000,2,32,1,72540,1721,0
10253,R,700000,700000,2,27,1,49796,21694,0
10254,R,1000000,1000000,2,31,1,1174,26325,0
10255,R,300000,300000,8,63,1,33000,11703,0
10256,A,700000,700000,2,37,0,381663,27930,0
10257,R,1000000,1000000,1,42,1,75696,138805,0
10258,R,1000000,1000000,2,49,0,180010,17860,0
10259,A,1500000,1500000,2,45,1,8598,17679,0
10260,A,1000000,1000000,5,56,1,655136,16872,0
10261,R,1000000,1000000,2,49,0,,44308,0
10262,R,1000000,1000000,2,27,1,32860,30866,0
10263,R,1000000,500000,2,42,1,22060,19531,0
10264,R,1000000,300000,4,58,1,43344,14516,0
10265,R,1500000,1500000,7,64,1,1626,35939,0
10266,R,700000,700000,2,35,1,0,15318,0
10267,R,1000000,300000,7,59,1,29942,8988,0
10268,R,600000,600000,2,36,1,62712,58262,0
10269,A,1000000,1000000,2,45,1,13482,13101,0
10270,R,1000000,1000000,2,69,0,102662,20688,0
10271,R,700000,300000,7,55,1,41790,40260,0
10272,R,1500000,1500000,2,31,1,,144630,0
10273,B,700000,700000,2,34,1,57998,20777,0
10274,R,1000000,1000000,2,50,0,0,82650,0
10275,R,1000000,1000000,3,35,1,106275,16001,0
10276,R,700000,300000,7,52,1,4423,2928,0
10277,R,1000000,300000,7,46,1,6992,10308,0
10278,B,700000,700000,1,59,1,80090,26963,0
10279,A,1000000,1000000,2,41,0,14222,74823,0
10280,R,1000000,500000,3,71,1,27114,6135,0
10281,R,400000,300000,7,32,1,125056,24605,0
10282,R,1000000,1000000,8,73,0,26344,0,0
10283,R,700000,300000,4,64,1,40503,4066,0
10284,R,1000000,1000000,4,57,1,99275,116910,0
10285,R,1000000,1000000,2,34,1,4369,4484,0
10286,A,1000000,1000000,2,32,1,104745,4901,0
10287,B,500000,500000,2,40,1,137411,27072,0
10288,B,700000,300000,4,64,1,11047,54131,0
10289,A,1000000,300000,7,60,1,36381,2504,0
10290,B,1000000,1000000,3,58,0,4760,1680,0
10291,R,1000000,300000,8,70,1,98001,9291,0
10292,B,1000000,300000,11,70,0,10583,2446,0
10293,R,1500000,1500000,2,33,1,,40043,0
10294,A,1000000,1000000,2,53,1,,11381,0
10295,A,600000,600000,2,47,1,62669,2071,0
10296,R,200000,200000,2,41,0,345,29260,0
10297,R,600000,300000,4,56,1,41545,5598,0
10298,A,1000000,1000000,3,42,1,57725,7359,0
10299,R,700000,300000,4,52,1,20795,1664,0
10300,R,700000,300000,8,71,1,13814,18087,0
10301,B,1000000,1000000,2,71,0,60401,50160,0
10302,R,700000,700000,2,34,1,165663,63765,0
10303,R,200000,200000,6,25,1,178502,24491,0
10304,R,600000,300000,7,35,1,54728,792,0
10305,R,1000000,1000000,5,55,1,38206,80038,0
10306,R,200000,200000,2,30,1,50958,56119,0
10307,R,1000000,1000000,2,33,0,149863,33562,0
10308,R,600000,600000,2,31,1,105172,25830,0
10309,R,700000,700000,4,46,1,309353,48412,0
10310,R,600000,600000,2,30,0,,46309,0
10311,R,200000,200000,2,26,1,20739,6442,0
10312,R,1000000,1000000,2,42,1,3762,15248,0
10313,A,700000,700000,1,35,0,124405,29327,0
10314,R,1000000,1000000,1,59,0,118314,172451,0
10315,A,1000000,1000000,1,72,1,10890,27039,0
10316,A,1000000,1000000,2,53,1,44253,6270,0
10317,R,500000,500000,2,27,1,17290,8201,0
10318,R,1000000,1000000,2,35,1,39863,4964,0
10319,R,500000,500000,2,34,1,127631,31651,0
10320,R,1000000,1000000,2,31,1,53239,68974,0
10321,R,700000,400000,8,76,1,1568,0,0
10322,R,600000,600000,5,31,1,110819,7583,0
10323,B,600000,600000,2,29,1,68928,64834,0
10324,R,700000,300000,7,49,1,59868,41800,0
10325,B,600000,600000,2,27,1,43312,4085,0
10326,B,1000000,800000,7,51,1,286048,18414,0
10327,R,1000000,1000000,7,59,1,26347,2786,0
10328,B,1000000,300000,7,52,1,23016,59137,0
10329,A,1000000,1000000,2,44,0,1628,20859,0
10330,R,500000,300000,7,35,1,553923,22278,0
10331,R,500000,300000,13,82,1,2207,21403,0
10332,R,200000,200000,2,73,1,2910,22363,0
10333,B,1000000,1000000,2,46,0,52668,28215,0
10334,R,700000,600000,2,27,1,13050,49305,0
10335,R,500000,500000,2,27,1,103292,1872,0
10336,R,1000000,1000000,2,32,1,83880,22990,0
10337,R,700000,700000,2,39,1,74290,79721,0
10338,R,1000000,1000000,4,77,1,12646,15039,0
10339,R,500000,500000,2,28,1,3500,48191,0
10340,A,1000000,1000000,2,57,1,102636,157795,0
10341,R,700000,700000,2,56,0,148143,60088,0
10342,A,700000,700000,2,26,1,167389,7316,0
10343,B,1000000,1000000,2,36,0,500,57998,0
10344,R,1000000,1000000,2,35,1,0,68020,0
10345,R,500000,300000,7,55,1,16254,1700,0
10346,R,1000000,1000000,4,54,1,37057,209,0
10347,B,500000,500000,7,27,1,228957,190000,0
10348,R,1500000,300000,4,51,1,145617,69807,0
10349,R,700000,700000,2,25,0,239202,80119,0
10350,A,1000000,1000000,3,34,1,53851,1976,0
10351,A,500000,500000,2,45,1,576409,41673,0
10352,R,1500000,1500000,2,28,0,0,67925,0
10353,R,500000,300000,5,24,1,40984,5154,0
10354,R,200000,200000,2,29,1,8256,5724,0
10355,R,400000,400000,8,83,1,1932,1376,0
10356,R,1000000,1000000,2,50,1,52412,349,0
10357,R,600000,600000,13,29,1,11750,59364,0
10358,R,500000,300000,4,61,1,36512,9396,0
10359,B,700000,700000,11,79,1,9083,2033,0
10360,R,700000,700000,8,61,1,89107,10109,0
10361,B,500000,500000,12,41,1,591484,27950,0
10362,R,200000,200000,8,91,1,2155,1359,0
10363,R,200000,200000,8,84,1,18730,2767,0
10364,R,500000,300000,8,84,1,0,64967,0
10365,R,700000,700000,2,28,1,59851,12017,0
10366,R,400000,400000,2,42,1,107303,38231,0
10367,R,1000000,1000000,7,58,1,219286,2566,0
10368,B,600000,600000,8,72,0,58670,2416,0
10369,R,600000,600000,2,24,1,25335,6318,0
10370,R,1000000,300000,11,31,1,14456,4604,0
10371,R,200000,200000,7,53,1,27807,45078,0
10372,R,700000,700000,4,83,1,9376,2831,0
10373,R,600000,600000,4,53,1,19664,35275,0
10374,B,1000000,1000000,2,41,0,48639,13680,0
10375,R,200000,200000,8,45,1,33131,18050,0
10376,R,1000000,1000000,8,83,1,151296,7130,0
10377,R,1000000,1000000,4,65,1,13447,15167,0
10378,R,500000,500000,2,29,1,26311,56541,0
10379,R,700000,300000,7,63,1,146029,6546,0
10380,B,1000000,1000000,4,64,1,42264,1463,0
10381,R,200000,200000,4,64,1,40508,7838,0
10382,R,400000,400000,2,24,1,,0,0
10383,R,1000000,300000,4,66,1,152401,56962,0
10384,B,600000,600000,8,95,0,43444,19438,0
10385,A,200000,200000,7,22,1,12741,5881,0
10386,B,1000000,1000000,2,36,0,322439,924,0
10387,R,700000,300000,7,53,1,33456,2431,0
10388,R,700000,300000,4,40,1,23691,12217,0
10389,R,200000,200000,2,24,1,136857,0,0
10390,R,600000,600000,4,59,1,393742,25130,0
10391,R,200000,200000,13,26,1,34080,13253,0
10392,R,600000,600000,2,51,1,540846,24124,0
10393,R,600000,600000,2,32,1,,1254,0
10394,R,1000000,1000000,2,46,1,21790,19741,0
10395,R,700000,700000,2,32,1,34323,17765,0
10396,R,500000,300000,7,63,1,,1881,0
10397,A,700000,700000,2,53,1,35927,32166,0
10398,R,600000,300000,5,47,1,162739,11667,0
10399,R,500000,300000,7,75,1,8408,6250,0
10400,R,1000000,1000000,4,41,1,108233,61888,0
10401,R,1000000,1000000,13,72,0,18985,3829,0
10402,R,600000,600000,5,33,1,252126,46389,0
10403,R,700000,700000,3,29,1,172081,3099,0
10404,B,600000,600000,8,77,1,16657,5720,0
10405,B,700000,300000,7,65,1,13315,2195,0
10406,R,400000,300000,6,21,1,189309,8824,0
10407,R,700000,700000,2,35,1,134143,22991,0
10408,A,1000000,1000000,10,65,1,73901,1359,0
10409,A,600000,300000,8,86,1,4116,2561,0
10410,A,700000,700000,4,58,1,,1986,0
10411,R,600000,600000,2,25,0,105372,0,0
10412,A,1000000,1000000,2,34,0,76294,2869,0
10413,A,700000,300000,4,42,1,9600,15534,0
10414,R,700000,700000,2,28,1,31166,39598,0
10415,A,500000,500000,2,25,1,67495,14322,0
10416,R,500000,500000,4,44,1,95341,142,0
10417,R,700000,300000,4,50,1,19201,56525,0
10418,R,700000,300000,11,43,1,97426,19550,0
10419,R,700000,700000,2,37,1,29139,67051,0
10420,R,300000,300000,2,26,1,418380,0,0
10421,R,700000,700000,2,27,1,122223,48856,0
10422,R,1000000,1000000,8,73,1,108900,51449,0
10423,R,1000000,1000000,5,43,1,40227,16251,0
10424,R,500000,500000,5,35,1,0,55359,0
10425,R,1000000,300000,4,68,1,78705,95000,0
10426,R,1000000,1000000,2,54,1,880,2133,0
10427,R,1000000,1000000,2,36,1,,29886,0
10428,R,1000000,1000000,3,50,1,17253,84573,0
10429,R,600000,600000,2,32,1,666749,6128,0
10430,R,600000,300000,7,49,1,464459,5173,0
10431,R,1000000,1000000,2,39,1,112098,36670,0
10432,R,700000,300000,7,33,1,14080,13680,0
10433,R,1000000,1000000,2,35,1,58670,8677,0
10434,R,600000,600000,2,43,1,30932,193544,0
10435,R,700000,500000,7,58,1,157769,67022,0
10436,R,500000,500000,2,56,1,172459,40541,0
10437,R,600000,600000,2,49,1,350096,59252,0
10438,R,1000000,1000000,4,68,1,0,39900,0
10439,R,600000,600000,2,32,1,83341,57217,0
10440,A,600000,600000,2,44,1,324531,179218,0
10441,B,700000,700000,1,44,1,682803,88408,0
10442,B,600000,600000,2,34,1,127452,1710,0
10443,A,1000000,1000000,2,31,1,209562,93115,0
10444,R,600000,600000,2,25,1,,0,0
10445,R,1000000,300000,4,76,1,7369,17442,0
10446,R,700000,700000,2,27,1,0,40223,0
10447,R,700000,700000,2,52,0,76680,190000,0
10448,R,500000,500000,7,37,1,19890,11495,0
10449,R,600000,600000,2,28,1,104903,27265,0
10450,R,200000,200000,2,27,1,211418,13838,0
10451,R,600000,600000,2,24,1,61967,8978,0
10452,R,500000,500000,2,31,1,281998,63689,0
10453,R,1000000,1000000,10,28,0,172620,94145,0
10454,R,600000,600000,4,63,1,118235,112107,0
10455,R,1000000,1000000,2,56,1,87376,27810,0
10456,R,400000,300000,2,25,1,66337,24653,0
10457,R,1000000,300000,4,57,1,55679,11391,0
10458,R,1000000,1000000,2,56,1,0,38380,0
10459,A,1000000,1000000,2,55,0,21610,22259,0
10460,B,1000000,300000,4,58,1,390831,15675,0
10461,A,200000,200000,6,22,0,5431,166155,0
10462,A,700000,700000,2,49,1,317184,45458,0
10463,R,1000000,1000000,2,33,1,32040,61656,0
10464,B,700000,700000,2,32,1,66457,190000,0
10465,A,1000000,1000000,13,55,1,0,14630,0
10466,A,600000,600000,2,26,1,5643,3971,0
10467,R,500000,500000,2,25,1,,34010,0
10468,R,700000,700000,2,24,1,3090,16502,0
10469,R,1000000,1000000,2,24,1,0,11590,0
10470,R,500000,500000,4,44,1,196428,190000,0
10471,R,600000,300000,2,25,1,0,1767,0
10472,B,1000000,300000,6,25,0,,10593,0
10473,R,1000000,1000000,5,51,1,,186941,0
10474,A,700000,300000,4,63,1,28880,123520,0
10475,R,500000,300000,7,26,1,13046,19475,0
10476,A,600000,600000,1,51,1,101060,159465,0
10477,R,700000,700000,2,25,1,38918,14992,0
10478,A,1000000,1000000,2,39,1,305,118943,0
10479,R,1000000,1000000,4,62,1,4823,10793,0
10480,R,1000000,1000000,1,70,1,15937,15770,0
10481,R,1000000,800000,2,37,1,36035,16210,0
10482,R,1000000,1000000,12,65,1,51535,8010,0
10483,R,1000000,1000000,2,57,1,4469,25510,0
10484,A,700000,700000,2,25,1,64772,12641,0
10485,B,1000000,300000,4,65,1,23618,34276,0
10486,R,1000000,1000000,4,66,1,15787,8835,0
10487,R,1000000,1000000,2,34,0,275766,3428,0
10488,R,500000,500000,2,25,1,0,17024,0
10489,R,700000,700000,2,23,1,40380,42104,0
10490,R,500000,500000,2,26,1,38711,17860,0
10491,R,200000,200000,2,25,1,128540,3781,0
10492,R,1000000,1000000,3,26,0,6365,39210,0
10493,A,300000,300000,2,47,0,7973,1406,0
10494,R,700000,700000,2,36,1,0,8550,0
10495,R,1000000,1000000,2,24,1,99990,24548,0
10496,R,1000000,500000,1,42,1,285347,100060,0
10497,R,700000,300000,5,44,1,67270,38760,0
10498,R,600000,600000,3,29,1,6114,53913,0
10499,R,700000,700000,2,49,1,81583,137513,0
10500,R,1000000,1000000,2,49,1,29005,19219,0
10501,R,600000,600000,4,49,1,175955,39816,0
10502,R,1000000,1000000,2,42,1,20520,52085,0
10503,R,1000000,1000000,2,31,1,117040,34999,0
10504,R,500000,500000,3,38,1,195078,10091,0
10505,R,400000,400000,4,31,1,0,11590,0
10506,R,700000,700000,2,28,0,25292,31027,0
10507,R,700000,700000,2,36,1,48279,87875,0
10508,R,500000,500000,2,30,0,111926,0,0
10509,B,300000,300000,2,28,0,44308,24558,0
10510,R,200000,200000,7,42,1,3784,26220,0
10511,R,600000,600000,3,27,1,15950,60183,0
10512,R,1000000,300000,7,53,1,19568,4066,0
10513,R,600000,600000,2,32,1,,40527,0
10514,R,300000,300000,2,27,1,37620,17860,0
10515,R,1000000,1000000,2,47,1,47311,2770,0
10516,R,1000000,1000000,2,29,1,99338,82223,0
10517,R,400000,400000,5,36,1,415601,76093,0
10518,R,600000,300000,7,32,1,11005,21271,0
10519,R,700000,300000,7,62,1,23082,122859,0
10520,R,600000,600000,2,39,1,2016,41971,0
10521,R,500000,500000,2,26,1,3645,78584,0
10522,R,1000000,1000000,2,49,1,70909,53295,0
10523,R,500000,500000,2,30,0,51052,19048,0
10524,R,400000,400000,11,67,0,45460,62700,0
10525,R,400000,300000,6,21,1,6000,5425,0
10526,A,1000000,1000000,7,69,1,4233,49111,0
10527,R,500000,500000,2,22,1,18528,36054,0
10528,A,300000,200000,11,20,1,260947,13688,0
10529,R,600000,600000,2,35,1,84160,3227,0
10530,R,1000000,300000,11,38,1,43898,17515,0
10531,B,200000,200000,7,24,1,22000,5905,0
10532,R,500000,300000,6,21,1,58199,14877,0
10533,R,300000,300000,2,23,1,7128,43510,0
10534,A,200000,200000,6,21,1,272727,5267,0
10535,R,500000,500000,2,26,1,202477,30401,0
10536,R,400000,400000,2,24,1,54380,13408,0
10537,R,200000,200000,2,26,1,82421,13254,0
10538,R,600000,600000,2,26,1,173737,2917,0
10539,R,400000,300000,6,23,0,31528,18905,0
10540,R,200000,200000,7,25,0,259262,10963,0
10541,R,500000,300000,7,25,1,64285,7553,0
10542,A,400000,400000,2,22,1,313945,0,0
10543,R,600000,300000,7,45,1,37663,4171,0
10544,R,500000,500000,2,31,1,29831,11381,0
10545,R,300000,300000,2,24,1,23000,0,0
10546,R,400000,300000,6,25,1,97450,30305,0
10547,R,700000,700000,2,29,1,248782,10483,0
10548,R,600000,600000,2,27,1,148133,43768,0
10549,R,1000000,600000,2,24,1,112767,26899,0
10550,R,1000000,1000000,2,70,1,158837,153045,0
10551,R,400000,300000,6,20,1,23703,13205,0
10552,R,400000,400000,2,26,1,46216,3762,0
10553,R,1000000,1000000,4,58,1,18971,38133,0
10554,R,200000,200000,6,19,1,140446,4845,0
10555,R,400000,300000,7,22,1,165429,5595,0
10556,R,700000,700000,2,26,1,1568,14714,0
10557,R,700000,700000,2,26,1,21951,27079,0
10558,R,200000,200000,2,23,1,101485,30917,0
10559,R,500000,500000,2,34,0,90780,17860,0
10560,R,600000,300000,6,23,1,84295,22990,0
10561,R,200000,200000,6,20,1,172440,21058,0
10562,B,1000000,500000,8,70,0,0,16720,0
10563,R,700000,700000,13,29,1,0,11572,0
10564,R,400000,300000,6,21,1,80438,11129,0
10565,B,600000,600000,2,23,1,941,34248,0
10566,R,1000000,1000000,3,54,1,0,114000,0
10567,R,500000,500000,3,27,1,18622,6470,0
10568,R,200000,200000,2,59,0,18252,68310,0
10569,R,1000000,1000000,2,57,1,78130,33714,0
10570,R,600000,300000,2,24,1,53594,24335,0
10571,A,600000,600000,2,27,1,10289,1140,0
10572,R,1000000,1000000,3,32,1,0,23075,0
10573,R,600000,600000,2,24,1,48670,24378,0
10574,R,500000,500000,2,54,1,64219,19563,0
10575,R,1000000,1000000,10,30,0,12797,18905,0
10576,R,1000000,300000,4,53,1,2613,33535,0
10577,R,200000,200000,2,55,0,214429,26220,0
10578,R,200000,200000,3,20,1,96745,50574,0
10579,R,300000,300000,2,20,1,331864,22881,0
10580,R,200000,200000,2,20,1,136672,17182,0
10581,R,1000000,1000000,3,42,1,,70547,0
10582,R,1000000,1000000,2,54,0,28703,21518,0
10583,R,200000,200000,7,20,1,21220,4129,0
10584,R,600000,600000,3,28,1,0,6888,0
10585,R,600000,600000,2,39,1,47947,51975,0
10586,R,600000,600000,2,28,1,23184,26444,0
10587,R,700000,700000,3,26,1,14001,18668,0
10588,R,500000,500000,2,24,1,104946,2083,0
10589,R,300000,300000,2,27,1,1311,23085,0
10590,R,400000,400000,2,27,1,0,24130,0
10591,R,1000000,1000000,2,59,1,116764,1026,0
10592,A,400000,300000,6,20,1,162677,1501,0
10593,R,600000,300000,6,22,1,29513,10441,0
10594,R,700000,700000,7,64,1,98241,51091,0
10595,R,700000,300000,8,70,1,,20119,0
10596,R,700000,700000,3,28,1,2195,4180,0
10597,R,700000,700000,4,54,1,20796,46221,0
10598,R,700000,300000,7,52,1,40512,6931,0
10599,R,700000,300000,7,45,1,95622,14383,0
10600,R,500000,500000,2,28,1,45879,18047,0
10601,R,1000000,800000,2,25,1,132866,8797,0
10602,R,300000,300000,6,20,1,16715,11994,0
10603,R,400000,400000,2,25,1,58031,15160,0
10604,R,700000,700000,2,33,1,251701,7920,0
10605,A,600000,600000,12,51,0,39920,33681,0
10606,R,600000,600000,5,49,1,88507,18708,0
10607,R,600000,300000,4,53,1,421780,5678,0
10608,R,1000000,300000,7,54,1,0,9934,0
10609,R,200000,200000,2,26,1,147701,33250,0
10610,R,700000,600000,12,31,1,27758,15504,0
10611,R,600000,600000,2,35,1,629171,90906,0
10612,R,1000000,300000,7,50,1,204470,1300,0
10613,R,200000,200000,6,21,1,57003,14887,0
10614,R,700000,700000,2,28,1,43932,249677,0
10615,R,500000,300000,7,49,1,69062,12651,0
10616,R,700000,700000,2,33,1,3456,4798,0
10617,A,200000,200000,2,24,1,90629,42489,0
10618,R,600000,600000,2,23,0,279751,13680,0
10619,A,400000,400000,4,43,1,76048,182562,0
10620,R,200000,200000,6,19,1,61532,41734,0
10621,B,700000,300000,7,40,1,26596,42207,0
10622,R,500000,300000,2,38,1,177279,5644,0
10623,R,500000,300000,6,23,1,2034,378,0
10624,R,600000,600000,2,32,0,29631,67925,0
10625,B,1000000,1000000,2,38,1,25891,19608,0
10626,A,700000,300000,3,25,1,109122,43282,0
10627,B,700000,700000,2,58,1,58215,4931,0
10628,R,1000000,1000000,2,35,0,0,9405,0
10629,R,600000,600000,2,52,1,3168,151525,0
10630,R,600000,600000,2,25,1,83058,61572,0
10631,A,600000,600000,2,39,1,102798,32827,0
10632,R,1000000,1000000,2,27,1,54539,15048,0
10633,A,600000,300000,2,56,1,267894,22781,0
10634,A,200000,200000,6,20,1,44856,12068,0
10635,A,1000000,1000000,2,26,1,188252,23547,0
10636,A,1000000,1000000,2,26,0,135590,1254,0
10637,B,600000,300000,6,22,0,5470,42923,0
10638,A,600000,600000,2,28,1,218002,137993,0
10639,B,600000,600000,7,31,1,50375,190000,0
10640,R,200000,200000,3,19,1,123021,12228,0
10641,B,500000,300000,6,20,1,73859,5864,0
10642,A,300000,300000,2,29,1,152120,37850,0
10643,R,1000000,1000000,2,47,1,7577,10241,0
10644,B,1000000,300000,4,37,1,40918,30305,0
10645,A,200000,200000,2,24,1,19775,35364,0
10646,A,600000,600000,2,27,1,,11818,0
10647,A,200000,200000,6,23,1,,31114,0
10648,A,1000000,1000000,2,43,1,80446,5435,0
10649,B,700000,700000,2,54,1,154766,21580,0
10650,B,600000,600000,2,26,1,35983,30410,0
10651,A,500000,200000,7,48,1,89121,30881,0
10652,R,500000,500000,2,26,1,128321,37376,0
